_id,video_id,publishedAt,channelId,title,description,thumbnails_default_url,thumbnails_default_width,thumbnails_default_height,thumbnails_medium_url,thumbnails_medium_width,thumbnails_medium_height,thumbnails_high_url,thumbnails_high_width,thumbnails_high_height,liveBroadcastContent,publishTime,Code,viewCount,InteractionScore,Username,likeCount_unwinded,id_unwinded,commentCount_unwinded,favoriteCount_unwinded
66b63379ccc3aeac4d044042,iAfTIljgCw8,2017-09-25T03:33:51Z,UCzOuOa3_6PbFdpaq5xIDFMw,Antonine Manoeuvre,"On December 8th, 2012, the artist ran the 50 miles from the west to the east coast of Scotland following the line of the Antonine ...",https://i.ytimg.com/vi/iAfTIljgCw8/default.jpg,120,90,https://i.ytimg.com/vi/iAfTIljgCw8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iAfTIljgCw8/hqdefault.jpg,480,360,none,2017-09-25 03:33:51,YT.0115,46,0.000004005500423,YT.Auth.0114,3,iAfTIljgCw8,2,0
66b63379ccc3aeac4d044043,Kbz8vsHPb7c,2017-10-08T18:13:59Z,UCBD4ZPShI6Uf2Pxs-AK0LGg,Practising Tight Tree Gaps at the Antonine Wall,Sunday session trying to fly through some tight gaps faaaaast SONG: soundcloud.com/djonni/young-ft-sehya.,https://i.ytimg.com/vi/Kbz8vsHPb7c/default.jpg,120,90,https://i.ytimg.com/vi/Kbz8vsHPb7c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Kbz8vsHPb7c/hqdefault.jpg,480,360,none,2017-10-08 18:13:59,YT.0116,88,0.000007662696461,YT.Auth.0115,4,Kbz8vsHPb7c,0,0
66b63379ccc3aeac4d044047,nJcd6X6IDBE,2017-07-04T08:07:26Z,UC6kXkFBwBP7kWNwSUUqiwzA,Antonine wall turn practice(dvr),Practicing my turns and weaving in and out the trees. Thanks to my sponsor for keeping me in the air check out there shop in the ...,https://i.ytimg.com/vi/nJcd6X6IDBE/default.jpg,120,90,https://i.ytimg.com/vi/nJcd6X6IDBE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nJcd6X6IDBE/hqdefault.jpg,480,360,none,2017-07-04 08:07:26,YT.0101,26,0.0000022639785,YT.Auth.0094,1,nJcd6X6IDBE,2,0
66b63379ccc3aeac4d04404a,jbyHQkVj76A,2017-09-18T18:36:55Z,UC6kXkFBwBP7kWNwSUUqiwzA,Antonine wall hoop gates hd,Quad specs Motors - emax rs2306 2400kv https://www.kooltoyz.co.uk/emax-rs2306-2400kv-white-editions-racespec-motor.html ...,https://i.ytimg.com/vi/jbyHQkVj76A/default.jpg,120,90,https://i.ytimg.com/vi/jbyHQkVj76A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jbyHQkVj76A/hqdefault.jpg,480,360,none,2017-09-18 18:36:55,YT.0114,83,0.00000722731598,YT.Auth.0094,8,jbyHQkVj76A,3,0
66b63379ccc3aeac4d04404c,n1UIhtk2q38,2018-03-16T08:31:16Z,UC41ng1tdmrEiWDsL6IckJAg,Callendar House,Callendar HouseCallendar House dates from the 14th century. It is set in the nationally-important historic designed landscape of ...,https://i.ytimg.com/vi/n1UIhtk2q38/default.jpg,120,90,https://i.ytimg.com/vi/n1UIhtk2q38/mqdefault.jpg,320,180,https://i.ytimg.com/vi/n1UIhtk2q38/hqdefault.jpg,480,360,none,2018-03-16 08:31:16,YT.0127,158,0.000013758,YT.Auth.0126,7,n1UIhtk2q38,8,0
66b63379ccc3aeac4d04405a,koEWGMwO-5A,2017-03-08T14:24:57Z,UCk5XHi7sAmgG8t3QWxSFjlA,"Antonine Wall Archaeology: Unguent Pot, Balmuildy","An unguent pot, globular & ribbed, with a narrow foot. 0.125m high by 0.07m in diameter Found at Balmuildy farm, Cadder, and ...",https://i.ytimg.com/vi/koEWGMwO-5A/default.jpg,120,90,https://i.ytimg.com/vi/koEWGMwO-5A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/koEWGMwO-5A/hqdefault.jpg,480,360,none,2017-03-08 14:24:57,YT.0091,248,0.000021595,YT.Auth.0064,6,koEWGMwO-5A,0,0
66b63379ccc3aeac4d04405b,JPs92shOgJI,2017-03-08T14:25:43Z,UCk5XHi7sAmgG8t3QWxSFjlA,Barhill Fly Around,"A virtual reconstruction of the Roman fort at Bar Hill, showing the main buildings and the possible civilian settlement (vicus) ...",https://i.ytimg.com/vi/JPs92shOgJI/default.jpg,120,90,https://i.ytimg.com/vi/JPs92shOgJI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JPs92shOgJI/hqdefault.jpg,480,360,none,2017-03-08 14:25:43,YT.0092,1965,0.000171105,YT.Auth.0064,15,JPs92shOgJI,1,0
66b63379ccc3aeac4d04405f,zjxpwfdZpVA,2017-06-10T12:40:24Z,UCEAuWuv42F8vSt6Cxf0BhXQ,A conversation at the Antonine Wall,Recorded for the Out of Bounds poetry project tour. Visit http://outofbounds.digital for more information.,https://i.ytimg.com/vi/zjxpwfdZpVA/default.jpg,120,90,https://i.ytimg.com/vi/zjxpwfdZpVA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zjxpwfdZpVA/hqdefault.jpg,480,360,none,2017-06-10 12:40:24,YT.0099,27,0.000002351054596,YT.Auth.0058,0,zjxpwfdZpVA,0,0
66b63379ccc3aeac4d044064,BBZUm5ao8Uo,2017-09-17T19:54:59Z,UC6kXkFBwBP7kWNwSUUqiwzA,Antonine wall hoop gates(dvr footage ),Quad specs Motors - emax rs2306 2400kv https://www.kooltoyz.co.uk/emax-rs2306-2400kv-white-editions-racespec-motor.html ...,https://i.ytimg.com/vi/BBZUm5ao8Uo/default.jpg,120,90,https://i.ytimg.com/vi/BBZUm5ao8Uo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BBZUm5ao8Uo/hqdefault.jpg,480,360,none,2017-09-17 19:54:59,YT.0112,45,0.000003918424327,YT.Auth.0094,0,BBZUm5ao8Uo,2,0
66b63379ccc3aeac4d044065,Y4uwM-0j6Es,2017-09-17T22:30:04Z,UC25cF_d7Sh1wDOqLrwZUW5A,Sloppy Joe FPV Drone Racer at the Antonine Wall,Trying to smooth out my flying at the Antonine Wall with the PropNuts crew.,https://i.ytimg.com/vi/Y4uwM-0j6Es/default.jpg,120,90,https://i.ytimg.com/vi/Y4uwM-0j6Es/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Y4uwM-0j6Es/hqdefault.jpg,480,360,none,2017-09-17 22:30:04,YT.0113,87,0.000007575620365,YT.Auth.0095,2,Y4uwM-0j6Es,0,0
66b63379ccc3aeac4d044069,Gd9c_pjFLpU,2018-01-28T12:50:48Z,UCJCfvFx7k3Ws6hN3196bG3Q,Antonine Wall Short Documentary,,https://i.ytimg.com/vi/Gd9c_pjFLpU/default.jpg,120,90,https://i.ytimg.com/vi/Gd9c_pjFLpU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Gd9c_pjFLpU/hqdefault.jpg,480,360,none,2018-01-28 12:50:48,YT.0123,326,0.000028387,YT.Auth.0122,3,Gd9c_pjFLpU,0,0
66b63379ccc3aeac4d04406a,KgnZJTl5Q1o,2018-02-26T23:47:24Z,UCJ5Msk9dDKF6BMbkyHXN8MQ,Rome in Scotland Between the Palestinian Beyond the Pales - Antonines Wooden Stake Palisade Wall,Music Spanish Eyes by Clanadonia. Anybody consider that the Pale in question might be the area of Palestine? Just a thought.,https://i.ytimg.com/vi/KgnZJTl5Q1o/default.jpg,120,90,https://i.ytimg.com/vi/KgnZJTl5Q1o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KgnZJTl5Q1o/hqdefault.jpg,480,360,none,2018-02-26 23:47:24,YT.0125,626,0.00005451,YT.Auth.0102,24,KgnZJTl5Q1o,14,0
66b63379ccc3aeac4d044034,W_TVlmWviQk,2017-12-21T10:56:40Z,UCJ5Msk9dDKF6BMbkyHXN8MQ,Antonine&#39;s Dyke Wall at Seabegs Wood Bonnybridge,http://www.antoninewall.org/visiting-the-wall/things-to-see-and-do/site-by-site/seabegs-wood-bonnybridge.,https://i.ytimg.com/vi/W_TVlmWviQk/default.jpg,120,90,https://i.ytimg.com/vi/W_TVlmWviQk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/W_TVlmWviQk/hqdefault.jpg,480,360,none,2017-12-21 10:56:40,YT.0121,71,0.000006182402827,YT.Auth.0102,2,W_TVlmWviQk,1,0
66b63379ccc3aeac4d044035,cQZJUBkFqe8,2018-02-21T17:12:37Z,UCQ__dtSvBcNUDNZyn5HJrRA,Antonine Wall flight 1,,https://i.ytimg.com/vi/cQZJUBkFqe8/default.jpg,120,90,https://i.ytimg.com/vi/cQZJUBkFqe8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cQZJUBkFqe8/hqdefault.jpg,480,360,none,2018-02-21 17:12:37,YT.0124,337,0.000029345,YT.Auth.0123,0,cQZJUBkFqe8,0,0
66b63379ccc3aeac4d04403d,9jloRL4amCI,2016-10-05T09:58:49Z,UCt00Zq_pjil6mEkwbqRxV3g,Bearsden Roman Bath House on the Antonine Wall,This very well preserved Roman Bath House complex served the troops at the nearby Bearsden Fort on the 37 mile long Antonine ...,https://i.ytimg.com/vi/9jloRL4amCI/default.jpg,120,90,https://i.ytimg.com/vi/9jloRL4amCI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9jloRL4amCI/hqdefault.jpg,480,360,none,2016-10-05 09:58:49,YT.0085,573,0.000049895,YT.Auth.0083,10,9jloRL4amCI,5,0
66b63379ccc3aeac4d044045,nlbUCTm7nLA,2016-05-04T15:37:50Z,UCk5XHi7sAmgG8t3QWxSFjlA,Antonine Wall: Window Fragments (Scottish Ten),3D model and virtual reconstruction of a window from the Antonine Wall ------------------------------- © Historic Environment Scotland.,https://i.ytimg.com/vi/nlbUCTm7nLA/default.jpg,120,90,https://i.ytimg.com/vi/nlbUCTm7nLA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nlbUCTm7nLA/hqdefault.jpg,480,360,none,2016-05-04 15:37:50,YT.0068,91,0.00000792392475,YT.Auth.0064,0,nlbUCTm7nLA,0,0
66b63379ccc3aeac4d04404b,2yAJmGvqN4w,2018-01-14T19:42:41Z,UCfRmFWCVtYEgxtoOXAnnY0g,Barrhill Fort,"Barrhill Fort lies to the east of Glasgow along there Antonine Wall. When the romans abandoned the wall, the well of this fort was ...",https://i.ytimg.com/vi/2yAJmGvqN4w/default.jpg,120,90,https://i.ytimg.com/vi/2yAJmGvqN4w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2yAJmGvqN4w/hqdefault.jpg,480,360,none,2018-01-14 19:42:41,YT.0122,82,0.000007140239884,YT.Auth.0121,0,2yAJmGvqN4w,0,0
66b63379ccc3aeac4d04404d,75HBXmOlyBw,2018-03-21T13:10:29Z,UCgrn5j-ZfvXUwufsAzRENnA,Metal detecting  in scotland a LION cap badge &amp; sweet heart ring found metal detecting,treasure hunting scotland goes metal detecting in roman scotland along the antonine wall pictish side You have to see this LION ...,https://i.ytimg.com/vi/75HBXmOlyBw/default.jpg,120,90,https://i.ytimg.com/vi/75HBXmOlyBw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/75HBXmOlyBw/hqdefault.jpg,480,360,none,2018-03-21 13:10:29,YT.0128,451,0.000039271,YT.Auth.0117,45,75HBXmOlyBw,18,0
66b63379ccc3aeac4d044053,jQZQDNQLIDI,2016-06-28T10:01:38Z,UCN8X1dl1KHzOU2tIa_Dm47w,Game of Thrones in Scotland – Rough Castle | Dig It! TV,"Scotland's past is packed with fierce warriors, innovative tactics and bloody battles…sound familiar? There are countless parallels ...",https://i.ytimg.com/vi/jQZQDNQLIDI/default.jpg,120,90,https://i.ytimg.com/vi/jQZQDNQLIDI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jQZQDNQLIDI/hqdefault.jpg,480,360,none,2016-06-28 10:01:38,YT.0078,2809,0.000244597,YT.Auth.0057,26,jQZQDNQLIDI,7,0
66b63379ccc3aeac4d044055,8KFJYCG3s4M,2016-08-21T19:32:10Z,UC4M1kV57Hd-JCt9uTfTywjA,Antonine Wall: Bar Hill Roman Fort (bath-house and latrines),Archaeology: Bar Hill Roman Fort is situated on the Roman Empire's frontier-defence system across the Central Belt of Scotland ...,https://i.ytimg.com/vi/8KFJYCG3s4M/default.jpg,120,90,https://i.ytimg.com/vi/8KFJYCG3s4M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8KFJYCG3s4M/hqdefault.jpg,480,360,none,2016-08-21 19:32:10,YT.0082,152,0.000013236,YT.Auth.0081,1,8KFJYCG3s4M,0,0
66b63379ccc3aeac4d044059,iS_ZKE1jz-8,2016-11-19T17:54:24Z,UCWOlRWVeG_vz9hEaGASMJJA,Racing at the Antonine Wall with the Orca,Messing about at the Antonine wall and setup a short track. Shendrone Orca Emax 2205 2300kv LittleBee 30A RaceKraft 5051 ...,https://i.ytimg.com/vi/iS_ZKE1jz-8/default.jpg,120,90,https://i.ytimg.com/vi/iS_ZKE1jz-8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iS_ZKE1jz-8/hqdefault.jpg,480,360,none,2016-11-19 17:54:24,YT.0088,274,0.000023859,YT.Auth.0087,6,iS_ZKE1jz-8,1,0
66b63379ccc3aeac4d04405c,Fs3Mb1uWCpc,2017-03-08T14:26:11Z,UCk5XHi7sAmgG8t3QWxSFjlA,Antonine Wall Archaeology: Bearsden head,"A sandstone head of a Roman goddess, found during removal of debris from the cold plunge bath at Bearsden fort bathhouse.",https://i.ytimg.com/vi/Fs3Mb1uWCpc/default.jpg,120,90,https://i.ytimg.com/vi/Fs3Mb1uWCpc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Fs3Mb1uWCpc/hqdefault.jpg,480,360,none,2017-03-08 14:26:11,YT.0093,309,0.000026907,YT.Auth.0064,6,Fs3Mb1uWCpc,1,0
66b63379ccc3aeac4d044063,CRYD3LbtcZk,2017-09-16T13:58:39Z,UCNaoR2Mv8Dxk1SAe3LBiqyQ,Falkirk Detect joins Antonine Metal Detecting Club,Hello viewers. As the title suggests I have joined my local MD club. Great bunch of people. Out with Jimmy today on my first Hunt.,https://i.ytimg.com/vi/CRYD3LbtcZk/default.jpg,120,90,https://i.ytimg.com/vi/CRYD3LbtcZk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CRYD3LbtcZk/hqdefault.jpg,480,360,none,2017-09-16 13:58:39,YT.0111,911,0.000079326,YT.Auth.0110,16,CRYD3LbtcZk,5,0
66b63379ccc3aeac4d044073,zW_K7pXhTnQ,2019-06-09T11:50:18Z,UC0DdJ_6nm5ho_91aYGCK1YA,"THE ANTONINE WALL, WATLING LODGE, SCOTLAND",Watling Lodge was a Roman fortlet on the Antonine Wall in Scotland.] It was located near what is now Lock Sixteen on the Forth ...,https://i.ytimg.com/vi/zW_K7pXhTnQ/default.jpg,120,90,https://i.ytimg.com/vi/zW_K7pXhTnQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zW_K7pXhTnQ/hqdefault.jpg,480,360,none,2019-06-09 11:50:18,YT.0166,111,0.000009665446673,YT.Auth.0162,1,zW_K7pXhTnQ,1,0
66b63379ccc3aeac4d044075,6sDCCLgWJo8,2019-10-07T07:33:34Z,UC4PoO3DDx2qF7QpwT-Dxmpw,Panzer Corps Sealion 14- Antonine Wall; Rommel Difficulty,This is blind playthough. I expect from this playthrough not to be perfect but to be fun and entertaining. I will do my best not to ...,https://i.ytimg.com/vi/6sDCCLgWJo8/default.jpg,120,90,https://i.ytimg.com/vi/6sDCCLgWJo8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6sDCCLgWJo8/hqdefault.jpg,480,360,none,2019-10-07 07:33:34,YT.0178,149,0.000012974,YT.Auth.0175,6,6sDCCLgWJo8,0,0
66b63379ccc3aeac4d044077,KEdbaQIGJIA,2020-01-30T10:00:43Z,UCpknotE0PNXTkl0GjWjScBA,Bearsden Roman Baths,"Bearsden, in East Dunbartonshire, stands on the line of the Antonine Wall. The Antonine Wall was the northern most point of the ...",https://i.ytimg.com/vi/KEdbaQIGJIA/default.jpg,120,90,https://i.ytimg.com/vi/KEdbaQIGJIA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KEdbaQIGJIA/hqdefault.jpg,480,360,none,2020-01-30 10:00:43,YT.0193,1567,0.000136448,YT.Auth.0190,42,KEdbaQIGJIA,22,0
66b63379ccc3aeac4d04407c,HkfQBp5biqc,2019-02-17T14:58:03Z,UCerCUFsTzsjvlKOwbLWHtJw,Antonine Wall Bonnybridge Feb 19,,https://i.ytimg.com/vi/HkfQBp5biqc/default.jpg,120,90,https://i.ytimg.com/vi/HkfQBp5biqc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HkfQBp5biqc/hqdefault.jpg,480,360,none,2019-02-17 14:58:03,YT.0155,86,0.000007488544269,YT.Auth.0153,0,HkfQBp5biqc,0,0
66b63379ccc3aeac4d04407d,zpKGCV6KfOk,2019-06-10T07:13:28Z,UC0DdJ_6nm5ho_91aYGCK1YA,"THE ANTONINE WALL, ROUGH CASTLE, SCOTLAND","In AD 43 the Romans invaded the south coast of England and, during the course of the subsequent 40 years, fought their way up ...",https://i.ytimg.com/vi/zpKGCV6KfOk/default.jpg,120,90,https://i.ytimg.com/vi/zpKGCV6KfOk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zpKGCV6KfOk/hqdefault.jpg,480,360,none,2019-06-10 07:13:28,YT.0167,528,0.000045976,YT.Auth.0162,6,zpKGCV6KfOk,1,0
66b63379ccc3aeac4d04408b,UUYdptOE0jk,2018-11-18T10:51:16Z,UCDhzNqCOQo8Z6YAWoP6PDdw,"Kinneil House, Bo&#39;ness Scotland","Built next to the Antonine Wall, Kinneil House was the chief seat of the powerful and wealthy Hamilton family. Subject to ...",https://i.ytimg.com/vi/UUYdptOE0jk/default.jpg,120,90,https://i.ytimg.com/vi/UUYdptOE0jk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UUYdptOE0jk/hqdefault.jpg,480,360,none,2018-11-18 10:51:16,YT.0146,591,0.000051462,YT.Auth.0145,7,UUYdptOE0jk,0,0
66b63379ccc3aeac4d044090,vXztq4jcfWw,2019-07-13T22:22:34Z,UCG-kHqfzWWoYsqeAE18bzag,"Practice at the Antonine Wall, Falkirk - 13/07/2019","Some HD footage from a practice at a part of the Antonine Wall, Falkirk with some of the Glasgow FPV gang. Details of the drone ...",https://i.ytimg.com/vi/vXztq4jcfWw/default.jpg,120,90,https://i.ytimg.com/vi/vXztq4jcfWw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vXztq4jcfWw/hqdefault.jpg,480,360,none,2019-07-13 22:22:34,YT.0170,147,0.0000128,YT.Auth.0159,5,vXztq4jcfWw,0,0
66b63379ccc3aeac4d044095,XhtQ7mXKwTU,2019-12-17T02:00:12Z,UCZYzJtxglW-TpH-6kPFJJYg,Marcus&#39; Kitchen 1 Mustacei,Welcome to our first Antonine Wall kitchen video. Today we are trying Mustacei cookies to celebrate the first day of Saturnalia.,https://i.ytimg.com/vi/XhtQ7mXKwTU/default.jpg,120,90,https://i.ytimg.com/vi/XhtQ7mXKwTU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/XhtQ7mXKwTU/hqdefault.jpg,480,360,none,2019-12-17 02:00:12,YT.0185,147,0.0000128,YT.Auth.0182,4,XhtQ7mXKwTU,0,0
66b63379ccc3aeac4d044099,vyHS_yyD2tY,2018-09-16T14:51:53Z,UCykRYND2-VbZAEqkoaXkKSw,Inverclyde Ramblers walking on the Antonine way,An excellent walk from Auchenstarry marina Kilsyth taking in Croy hill and Barhill following the Forth & clyde canal and part of the ...,https://i.ytimg.com/vi/vyHS_yyD2tY/default.jpg,120,90,https://i.ytimg.com/vi/vyHS_yyD2tY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vyHS_yyD2tY/hqdefault.jpg,480,360,none,2018-09-16 14:51:53,YT.0137,153,0.000013323,YT.Auth.0136,2,vyHS_yyD2tY,3,0
66b63379ccc3aeac4d04409a,2f-S3XM76Vc,2018-09-19T13:36:21Z,UCPzchyOHkNvWRjZe5ZJHl3Q,Antonine Wall Cleddans and Castlehill,Cycling along the former Roman military way following the line of the Antonine Wall from Hardgate past the site of the fortlet at ...,https://i.ytimg.com/vi/2f-S3XM76Vc/default.jpg,120,90,https://i.ytimg.com/vi/2f-S3XM76Vc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2f-S3XM76Vc/hqdefault.jpg,480,360,none,2018-09-19 13:36:21,YT.0138,124,0.000010797,YT.Auth.0125,0,2f-S3XM76Vc,0,0
66b63379ccc3aeac4d04409c,0J2dinh-S1c,2018-10-01T22:45:28Z,UC4_cobf1kU0fj_p2HvepFJQ,Antonine Wall - FPV,Interesting historical feature dating back to Roman occupation in Scotland - http://www.antoninewall.org/ Also a great tree and ...,https://i.ytimg.com/vi/0J2dinh-S1c/default.jpg,120,90,https://i.ytimg.com/vi/0J2dinh-S1c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0J2dinh-S1c/hqdefault.jpg,480,360,none,2018-10-01 22:45:28,YT.0140,119,0.000010362,YT.Auth.0139,9,0J2dinh-S1c,9,0
66b63379ccc3aeac4d0440a2,zSoFZXXtkqA,2019-04-21T18:00:07Z,UCIJTVRHywej9EVgUzot0DVw,Spring &quot;Antonine Wall&quot; FPV Adventure,"Welcome back to the channel folks! In today's adventure, I visited a local (ish) historic site called the Antonine Wall. Of course, with ...",https://i.ytimg.com/vi/zSoFZXXtkqA/default.jpg,120,90,https://i.ytimg.com/vi/zSoFZXXtkqA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zSoFZXXtkqA/hqdefault.jpg,480,360,none,2019-04-21 18:00:07,YT.0162,77,0.000006704859403,YT.Auth.0160,9,zSoFZXXtkqA,13,0
66b63379ccc3aeac4d0440a4,ykkgBs0MHl0,2019-06-07T13:18:48Z,UC0DdJ_6nm5ho_91aYGCK1YA,"THE ANTONINE WALL, BARR HILL FORT, SCOTLAND","Bar Hill Roman Fort lies near the top of Bar Hill, in a superb strategic location looking north over the Kelvin Valley to the Campsie ...",https://i.ytimg.com/vi/ykkgBs0MHl0/default.jpg,120,90,https://i.ytimg.com/vi/ykkgBs0MHl0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ykkgBs0MHl0/hqdefault.jpg,480,360,none,2019-06-07 13:18:48,YT.0165,357,0.000031086,YT.Auth.0162,6,ykkgBs0MHl0,0,0
66b63379ccc3aeac4d04406f,kLUYWj7YA6k,2018-12-06T22:05:35Z,UCtu_MPFK_Ww1JnyJUoNzhHQ,An Amazing Trace ... Trailer,"FOR IMMEDIATE RELEASE: Filmed entirely ""on location"", north of the Antonine Wall (that's the Scottish Highlands).",https://i.ytimg.com/vi/kLUYWj7YA6k/default.jpg,120,90,https://i.ytimg.com/vi/kLUYWj7YA6k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kLUYWj7YA6k/hqdefault.jpg,480,360,none,2018-12-06 22:05:35,YT.0149,69,0.000006008250634,YT.Auth.0147,0,kLUYWj7YA6k,0,0
66b63379ccc3aeac4d044070,ARaNvWdSf84,2018-12-09T15:02:50Z,UCST1jtW74fXQJ4AK0wEAcww,Fpv Antonine wall,,https://i.ytimg.com/vi/ARaNvWdSf84/default.jpg,120,90,https://i.ytimg.com/vi/ARaNvWdSf84/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ARaNvWdSf84/hqdefault.jpg,480,360,none,2018-12-09 15:02:50,YT.0150,58,0.000005050413577,YT.Auth.0148,3,ARaNvWdSf84,0,0
66b63379ccc3aeac4d04407e,chp83Aa2xdc,2019-07-17T09:45:37Z,UCyKXlXo_pFSHhASg4gdK1Xg,Discover Scotland - Grangemouth &amp; Bo&#39;ness,The busiest seaport of the East Coast. Best known for it's Oil Refinery started in 1924. Nearby are the remains of the Roman ...,https://i.ytimg.com/vi/chp83Aa2xdc/default.jpg,120,90,https://i.ytimg.com/vi/chp83Aa2xdc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/chp83Aa2xdc/hqdefault.jpg,480,360,none,2019-07-17 09:45:37,YT.0171,167,0.000014542,YT.Auth.0169,2,chp83Aa2xdc,0,0
66b63379ccc3aeac4d044080,EjzK_Vnk8fM,2019-08-26T12:00:02Z,UC64TYItcUS940vNWhQRnJWg,Top Spots on Hadrian&#39;s Wall,"Continuing their journey northward through England, David Miano and Mariza Lockhart finally reach the eastern end of Hadrian's ...",https://i.ytimg.com/vi/EjzK_Vnk8fM/default.jpg,120,90,https://i.ytimg.com/vi/EjzK_Vnk8fM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EjzK_Vnk8fM/hqdefault.jpg,480,360,none,2019-08-26 12:00:02,YT.0175,18415,0.001603506,YT.Auth.0173,571,EjzK_Vnk8fM,35,0
66b63379ccc3aeac4d044081,fbw5W9wH2V0,2019-10-16T11:57:21Z,UCeK8Mr0rc47GSWKnUpNFF4g,Antonine Wall Application Tutorial,Learn more about the functionalities of the Antonine Wall application! This short screenflow video helps to get started and within 3 ...,https://i.ytimg.com/vi/fbw5W9wH2V0/default.jpg,120,90,https://i.ytimg.com/vi/fbw5W9wH2V0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fbw5W9wH2V0/hqdefault.jpg,480,360,none,2019-10-16 11:57:21,YT.0180,163,0.000014193,YT.Auth.0177,3,fbw5W9wH2V0,0,0
66b63379ccc3aeac4d044085,KblV3AJZs6M,2020-03-05T21:16:06Z,UChHtX2HdhbeYW0Yn3QQp2Ow,Bar Hill - Roman baths,Bar Hill.,https://i.ytimg.com/vi/KblV3AJZs6M/default.jpg,120,90,https://i.ytimg.com/vi/KblV3AJZs6M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KblV3AJZs6M/hqdefault.jpg,480,360,none,2020-03-05 21:16:06,YT.0195,48,0.000004179652615,YT.Auth.0192,0,KblV3AJZs6M,0,0
66b63379ccc3aeac4d044088,ElgiOB4vcy0,2018-10-07T09:05:08Z,UCDNC0uLvC_SpaGRqcOjowJA,"The Antonine wall, you have to use your imagination alot :/",The Antonine Wall in Scotland.,https://i.ytimg.com/vi/ElgiOB4vcy0/default.jpg,120,90,https://i.ytimg.com/vi/ElgiOB4vcy0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ElgiOB4vcy0/hqdefault.jpg,480,360,none,2018-10-07 09:05:08,YT.0142,18,0.000001567369731,YT.Auth.0141,0,ElgiOB4vcy0,1,0
66b63379ccc3aeac4d044089,1vHouhhA9wk,2018-10-28T18:37:02Z,UCE3eqG9QIDd7SUWGnF2A5Zw,Antonine Trail Half Marathon 2018,Took part in the Antonine Trail Half Marathon in Croy today and had a fantastic time.,https://i.ytimg.com/vi/1vHouhhA9wk/default.jpg,120,90,https://i.ytimg.com/vi/1vHouhhA9wk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1vHouhhA9wk/hqdefault.jpg,480,360,none,2018-10-28 18:37:02,YT.0143,107,0.000009317142288,YT.Auth.0142,3,1vHouhhA9wk,0,0
66b63379ccc3aeac4d04408a,oHa979F4iI8,2018-11-12T23:06:56Z,UC7-XGkj7jq1xL6tAi-4OFxg,Antonine Wall &amp; Roughmute Roman Fort Falkirk,"Antonine Wall & Roughmute Roman Fort Falkirk, Drone flight along and above.",https://i.ytimg.com/vi/oHa979F4iI8/default.jpg,120,90,https://i.ytimg.com/vi/oHa979F4iI8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/oHa979F4iI8/hqdefault.jpg,480,360,none,2018-11-12 23:06:56,YT.0144,495,0.000043103,YT.Auth.0143,5,oHa979F4iI8,1,0
